foodId,nutrientId,amount
2340991,1292,2.12
2340991,1293,1.83
2340992,1005,93.0
2340992,1008,372.0
2340992,1051,1.28
2340992,2000,72.7
2340992,1087,909.0
2340992,1089,16.4
2340992,1090,218.0
2340992,1093,530.0
2340992,1095,13.6
2340992,1106,1360.0
2340992,1109,12.3
2340992,1114,9.1
2340992,1162,54.5
2340992,1175,1.82
2340992,1242,12.3
2340993,1003,0.1
2340993,1004,0.2
2340993,1005,99.1
2340993,1008,389.0
2340993,1051,0.4
2340993,2000,95.4
2340993,1087,4.0
2340993,1089,0.44
2340993,1090,1.0
2340993,1091,5.0
2340993,1092,6.0
2340993,1093,38.0
2340993,1162,0.3
2340993,1175,0.002
2340994,1003,3.13
2340994,1004,11.5
2340994,1005,4.3
2340994,1008,131.0
2340994,1051,80.6
2340994,2000,4.13
2340994,1087,107.0
2340994,1089,0.05
2340994,1090,10.0
2340994,1091,95.0
2340994,1092,132.0
2340994,1093,61.0
2340994,1095,0.39
2340994,1106,97.0
2340994,1109,0.25
2340994,1162,0.9
2340994,1175,0.05
2340994,1178,0.19
2340994,1185,1.3
2340994,1253,35.0
2340994,1258,7.03
2340994,1292,3.32
2340994,1293,0.554
2340995,1003,2.96
2340995,1004,19.1
2340995,1005,3.66
2340995,1008,195.0
2340995,1051,73.8
2340995,2000,3.67
2340995,1087,91.0
2340995,1089,0.05
2340995,1090,9.0
2340995,1091,92.0
2340995,1092,136.0
2340995,1093,72.0
2340995,1095,0.32
2340995,1106,120.0
2340995,1109,0.12
2340995,1114,1.1
2340995,1162,0.8
2340995,1175,0.044
2340995,1178,0.14
2340995,1185,1.7
2340995,1253,59.0
2340995,1258,10.2
2340995,1292,4.52
2340995,1293,0.789
2340996,1003,3.13
2340996,1004,11.5
2340996,1005,4.3
2340996,1008,131.0
2340996,1051,80.6
2340996,2000,4.13
2340996,1087,107.0
2340996,1089,0.05
2340996,1090,10.0
2340996,1091,95.0
2340996,1092,132.0
2340996,1093,61.0
2340996,1095,0.39
2340996,1106,97.0
2340996,1109,0.25
2340996,1162,0.9
2340996,1175,0.05
2340996,1178,0.19
2340996,1185,1.3
2340996,1253,35.0
2340996,1258,7.03
2340996,1292,3.32
2340996,1293,0.554
2340997,1003,3.07
2340997,1004,11.3
2340997,1005,4.5
2340997,1008,130.0
2340997,1051,80.7
2340997,2000,4.33
2340997,1087,105.0
2340997,1089,0.05
2340997,1090,10.0
2340997,1091,93.0
2340997,1092,129.0
2340997,1093,60.0
2340997,1095,0.38
2340997,1106,95.0
2340997,1109,0.24
2340997,1162,0.9
2340997,1175,0.049
2340997,1178,0.19
2340997,1185,1.3
2340997,1253,34.0
2340997,1258,6.89
2340997,1292,3.26
2340997,1293,0.543
2340998,1003,2.6
2340998,1004,1.4
2340998,1005,9.0
2340998,1008,59.0
2340998,1051,86.0
2340998,2000,5.0
2340998,1087,96.0
2340998,1090,16.0
2340998,1091,151.0
2340998,1092,206.0
2340998,1093,100.0
2340998,1095,0.81
2340998,1106,12.0
2340998,1109,0.04
2340998,1162,0.7
2340998,1175,0.062
2340998,1178,0.52
2340998,1185,0.2
2340998,1253,5.0
2340998,1258,0.841
2340998,1292,0.384
2340998,1293,0.052
2340999,1003,2.84
2340999,1004,36.1
2340999,1005,2.84
2340999,1008,340.0
2340999,1051,57.7
2340999,2000,2.92
2340999,1087,66.0
2340999,1089,0.1
2340999,1090,7.0
2340999,1091,58.0
2340999,1092,95.0
2340999,1093,27.0
2340999,1095,0.24
2340999,1106,411.0
2340999,1109,0.92
2340999,1114,1.6
2340999,1162,0.6
2340999,1175,0.035
2340999,1178,0.16
2340999,1185,3.2
2340999,1253,113.0
2340999,1258,23.0
2340999,1292,9.1
2340999,1293,1.57
2341000,1003,2.67
2341000,1004,33.9
2341000,1005,8.59
2341000,1008,343.0
2341000,1051,54.3
2341000,2000,8.55
2341000,1087,62.0
2341000,1089,0.1
2341000,1090,7.0
2341000,1091,55.0
2341000,1092,89.0
2341000,1093,26.0
2341000,1095,0.23
2341000,1106,387.0
2341000,1109,0.86
2341000,1114,1.5
2341000,1162,0.6
2341000,1175,0.033
2341000,1178,0.15
2341000,1185,3.0
2341000,1253,106.0
2341000,1258,21.7
2341000,1292,8.56
2341000,1293,1.48
2341001,1003,1.0
2341001,1004,9.97
2341001,1005,11.4
2341001,1008,136.0
2341001,1051,77.3
2341001,2000,11.4
2341001,1087,9.0
2341001,1089,0.03
2341001,1091,64.0
2341001,1092,191.0
2341001,1093,67.0
2341001,1095,0.02
2341001,1106,1.0
2341001,1109,0.81
2341001,1185,2.5
2341001,1258,1.94
2341001,1292,7.55
2341001,1293,0.027
2341002,1003,1.0
2341002,1004,9.97
2341002,1005,11.4
2341002,1008,136.0
2341002,1051,77.3
2341002,2000,11.4
2341002,1087,9.0
2341002,1089,0.03
2341002,1091,64.0
2341002,1092,191.0
2341002,1093,67.0
2341002,1095,0.02
2341002,1106,1.0
2341002,1109,0.81
2341002,1185,2.5
2341002,1258,1.94
2341002,1292,7.55
2341002,1293,0.027
2341003,1003,0.69
2341003,1004,13.5
2341003,1005,35.1
2341003,1008,251.0
2341003,1051,50.1
2341003,1057,3.0
2341003,2000,33.0
2341003,1079,1.1
2341003,1087,6.0
2341003,1089,0.59
2341003,1090,19.0
2341003,1091,28.0
2341003,1092,96.0
2341003,1093,67.0
2341003,1095,0.25
2341003,1109,1.58
2341003,1175,0.004
2341003,1185,3.3
2341003,1258,2.64
2341003,1292,4.0
2341003,1293,6.27
2341004,1003,0.8
2341004,1004,3.5
2341004,1005,9.1
2341004,1008,71.0
2341004,1051,86.2
2341004,2000,9.1
2341004,1087,1.0
2341004,1089,0.56
2341004,1091,75.0
2341004,1092,177.0
2341004,1093,60.0
2341004,1095,0.05
2341004,1109,0.28
2341004,1185,0.9
2341004,1258,0.896
2341004,1292,2.03
2341004,1293,0.42
2341005,1003,0.6
2341005,1004,2.7
2341005,1005,31.7
2341005,1008,154.0
2341005,1051,64.7
2341005,2000,31.8
2341005,1087,1.0
2341005,1089,0.43
2341005,1091,56.0
2341005,1092,133.0
2341005,1093,45.0
2341005,1095,0.04
2341005,1109,0.21
2341005,1185,0.7
2341005,1258,0.672
2341005,1292,1.52
2341005,1293,0.315
2341006,1003,0.8
2341006,1004,3.5
2341006,1005,9.1
2341006,1008,71.0
2341006,1051,86.2
2341006,2000,9.1
2341006,1087,1.0
2341006,1089,0.56
2341006,1091,75.0
2341006,1092,177.0
2341006,1093,60.0
2341006,1095,0.05
2341006,1109,0.28
2341006,1185,0.9
2341006,1258,0.896
2341006,1292,2.03
2341006,1293,0.42
2341007,1003,0.8
2341007,1004,3.5
2341007,1005,9.1
2341007,1008,71.0
2341007,1051,86.2
2341007,2000,9.1
2341007,1087,1.0
2341007,1089,0.56
2341007,1091,75.0
2341007,1092,177.0
2341007,1093,60.0
2341007,1095,0.05
2341007,1109,0.28
2341007,1185,0.9
2341007,1258,0.896
2341007,1292,2.03
2341007,1293,0.42
2341008,1003,2.48
2341008,1004,32.9
2341008,1005,59.3
2341008,1008,529.0
2341008,1051,2.98
2341008,2000,7.77
2341008,1087,2.0
2341008,1089,0.26
2341008,1090,1.0
2341008,1091,288.0
2341008,1092,669.0
2341008,1093,124.0
2341008,1095,0.07
2341008,1109,1.26
2341008,1185,1.7
2341008,1258,19.1
2341008,1292,9.8
2341008,1293,0.408
2341009,1003,0.68
2341009,1004,21.5
2341009,1005,75.4
2341009,1008,482.0
2341009,1051,1.52
2341009,1057,3.0
2341009,2000,58.0
2341009,1079,1.2
2341009,1087,5.0
2341009,1089,0.63
2341009,1090,17.0
2341009,1091,28.0
2341009,1092,90.0
2341009,1093,123.0
2341009,1095,0.23
2341009,1109,0.41
2341009,1175,0.004
2341009,1185,9.1
2341009,1258,19.4
2341009,1292,0.618
2341009,1293,0.229
2341010,1003,1.9
2341010,1004,15.7
2341010,1005,73.4
2341010,1008,431.0
2341010,1051,6.2
2341010,2000,73.4
2341010,1087,1.0
2341010,1089,0.03
2341010,1091,136.0
2341010,1092,902.0
2341010,1093,229.0
2341010,1095,0.02
2341010,1106,1.0
2341010,1109,0.26
2341010,1185,3.9
2341010,1258,3.8
2341010,1292,11.5
2341010,1293,0.198
2341011,1003,1.9
2341011,1004,15.7
2341011,1005,73.4
2341011,1008,431.0
2341011,1051,6.2
2341011,2000,73.4
2341011,1087,1.0
2341011,1089,0.03
2341011,1091,136.0
2341011,1092,902.0
2341011,1093,229.0
2341011,1095,0.02
2341011,1106,1.0
2341011,1109,0.26
2341011,1185,3.9
2341011,1258,3.8
2341011,1292,11.5
2341011,1293,0.198
2341012,1003,2.48
2341012,1004,32.9
2341012,1005,59.3
2341012,1008,529.0
2341012,1051,2.98
2341012,2000,7.77
2341012,1087,2.0
2341012,1089,0.26
2341012,1090,1.0
2341012,1091,288.0
2341012,1092,669.0
2341012,1093,124.0
2341012,1095,0.07
2341012,1109,1.26
2341012,1185,1.7
2341012,1258,19.1
2341012,1292,9.8
2341012,1293,0.408
2341013,1003,1.0
2341013,1004,9.97
2341013,1005,11.4
2341013,1008,136.0
2341013,1051,77.3
2341013,2000,11.4
2341013,1087,9.0
2341013,1089,0.03
2341013,1091,64.0
2341013,1092,191.0
2341013,1093,67.0
2341013,1095,0.02
2341013,1106,1.0
2341013,1109,0.81
2341013,1185,2.5
2341013,1258,1.94
2341013,1292,7.55
2341013,1293,0.027
2341014,1003,1.25
2341014,1004,25.3
2341014,1005,23.0
2341014,1008,318.0
2341014,1051,50.2
2341014,2000,23.0
2341014,1087,6.0
2341014,1089,0.12
2341014,1090,2.0
2341014,1091,8.0
2341014,1092,18.0
2341014,1093,25.0
2341014,1095,0.03
2341014,1106,7.0
2341014,1109,0.96
2341014,1185,6.3
2341014,1258,21.8
2341014,1292,1.62
2341014,1293,0.523
2341015,1003,3.0
2341015,1004,13.1
2341015,1005,23.6
2341015,1008,224.0
2341015,1051,59.7
2341015,2000,23.6
2341015,1087,71.0
2341015,1089,0.1
2341015,1090,7.0
2341015,1091,74.0
2341015,1092,101.0
2341015,1093,72.0
2341015,1095,0.1
2341015,1106,4.0
2341015,1109,0.5
2341015,1175,0.02
2341015,1178,0.2
2341015,1185,3.2
2341015,1253,2.0
2341015,1258,11.3
2341015,1292,0.838
2341015,1293,0.269
2341016,1003,3.0
2341016,1004,13.1
2341016,1005,23.6
2341016,1008,224.0
2341016,1051,59.7
2341016,2000,23.6
2341016,1087,71.0
2341016,1089,0.1
2341016,1090,7.0
2341016,1091,74.0
2341016,1092,101.0
2341016,1093,72.0
2341016,1095,0.1
2341016,1106,4.0
2341016,1109,0.5
2341016,1175,0.02
2341016,1178,0.2
2341016,1185,3.2
2341016,1253,2.0
2341016,1258,11.3
2341016,1292,0.838
2341016,1293,0.269
2341017,1003,2.44
2341017,1004,19.4
2341017,1005,4.63
2341017,1008,198.0
2341017,1051,73.1
2341017,2000,3.41
2341017,1087,101.0
2341017,1089,0.07
2341017,1090,10.0
2341017,1091,76.0
2341017,1092,125.0
2341017,1093,31.0
2341017,1095,0.33
2341017,1106,124.0
2341017,1109,0.38
2341017,1162,0.9
2341017,1175,0.041
2341017,1178,0.21
2341017,1185,1.5
2341017,1253,59.0
2341017,1258,10.1
2341017,1292,4.59
2341017,1293,0.8
2341018,1003,3.5
2341018,1004,10.6
2341018,1005,7.1
2341018,1008,136.0
2341018,1051,78.1
2341018,2000,0.22
2341018,1087,141.0
2341018,1089,0.07
2341018,1090,10.0
2341018,1091,71.0
2341018,1092,212.0
2341018,1093,83.0
2341018,1095,0.5
2341018,1106,90.0
2341018,1109,0.3
2341018,1114,0.2
2341018,1162,0.9
2341018,1175,0.02
2341018,1178,0.42
2341018,1185,0.5
2341018,1253,35.0
2341018,1258,6.6
2341018,1292,3.1
2341018,1293,0.4
2341019,1003,3.1
2341019,1005,15.6
2341019,1008,74.0
2341019,1051,80.6
2341019,2000,0.39
2341019,1087,125.0
2341019,1090,10.0
2341019,1091,95.0
2341019,1092,129.0
2341019,1093,141.0
2341019,1095,0.5
2341019,1106,73.0
2341019,1175,0.02
2341019,1178,0.3
2341019,1253,9.0
2341020,1003,2.4
2341020,1004,19.5
2341020,1005,6.63
2341020,1008,208.0
2341020,1051,71.2
2341020,2000,6.63
2341020,1087,3.0
2341020,1089,0.39
2341020,1090,6.0
2341020,1091,45.0
2341020,1092,161.0
2341020,1093,102.0
2341020,1095,1.18
2341020,1109,0.74
2341020,1185,4.8
2341020,1258,17.8
2341020,1292,0.588
2341020,1293,0.056
2341021,1003,2.24
2341021,1004,45.8
2341021,1005,3.49
2341021,1008,433.0
2341021,1051,46.1
2341021,2000,2.48
2341021,1079,0.3
2341021,1087,76.0
2341021,1089,0.35
2341021,1090,10.0
2341021,1091,60.0
2341021,1092,112.0
2341021,1093,708.0
2341021,1095,0.32
2341021,1106,69.0
2341021,1109,1.86
2341021,1114,0.1
2341021,1162,1.7
2341021,1175,0.036
2341021,1178,0.2
2341021,1185,93.1
2341021,1253,50.0
2341021,1258,10.7
2341021,1292,10.4
2341021,1293,22.1
2341022,1003,1.69
2341022,1004,45.7
2341022,1005,2.7
2341022,1008,427.0
2341022,1051,47.7
2341022,2000,2.04
2341022,1087,54.0
2341022,1089,0.16
2341022,1090,6.0
2341022,1091,48.0
2341022,1092,77.0
2341022,1093,699.0
2341022,1095,0.24
2341022,1106,69.0
2341022,1109,1.79
2341022,1114,0.1
2341022,1162,3.2
2341022,1175,0.034
2341022,1178,0.16
2341022,1185,80.1
2341022,1253,49.0
2341022,1258,10.6
2341022,1292,10.4
2341022,1293,22.1
2341023,1003,1.82
2341023,1004,15.2
2341023,1005,13.2
2341023,1008,195.0
2341023,1051,68.1
2341023,2000,7.36
2341023,1087,68.0
2341023,1089,0.12
2341023,1090,6.0
2341023,1091,40.0
2341023,1092,118.0
2341023,1093,598.0
2341023,1095,0.27
2341023,1106,46.0
2341023,1109,1.16
2341023,1114,0.1
2341023,1162,3.1
2341023,1175,0.019
2341023,1178,0.19
2341023,1185,25.2
2341023,1253,24.0
2341023,1258,4.63
2341023,1292,3.74
2341023,1293,6.18
2341024,1003,1.9
2341024,1004,36.3
2341024,1005,3.56
2341024,1008,347.0
2341024,1051,56.4
2341024,2000,2.64
2341024,1079,0.2
2341024,1087,63.0
2341024,1089,0.13
2341024,1090,7.0
2341024,1091,55.0
2341024,1092,92.0
2341024,1093,556.0
2341024,1095,0.26
2341024,1106,62.0
2341024,1109,1.4
2341024,1114,0.2
2341024,1162,0.9
2341024,1175,0.038
2341024,1178,0.21
2341024,1185,62.9
2341024,1253,40.0
2341024,1258,8.53
2341024,1292,8.25
2341024,1293,17.4
2341025,1003,2.0
2341025,1004,12.4
2341025,1005,11.9
2341025,1008,166.0
2341025,1051,72.2
2341025,2000,6.85
2341025,1079,0.1
2341025,1087,74.0
2341025,1089,0.1
2341025,1090,7.0
2341025,1091,49.0
2341025,1092,125.0
2341025,1093,481.0
2341025,1095,0.29
2341025,1106,44.0
2341025,1109,0.92
2341025,1114,0.2
2341025,1162,0.9
2341025,1175,0.026
2341025,1178,0.24
2341025,1185,19.9
2341025,1253,20.0
2341025,1258,3.87
2341025,1292,3.04
2341025,1293,4.92
2341026,1003,2.24
2341026,1004,45.8
2341026,1005,3.49
2341026,1008,433.0
2341026,1051,46.1
2341026,2000,2.48
2341026,1079,0.3
2341026,1087,76.0
2341026,1089,0.35
2341026,1090,10.0
2341026,1091,60.0
2341026,1092,112.0
2341026,1093,708.0
2341026,1095,0.32
2341026,1106,69.0
2341026,1109,1.86
2341026,1114,0.1
2341026,1162,1.7
2341026,1175,0.036
2341026,1178,0.2
2341026,1185,93.1
2341026,1253,50.0
2341026,1258,10.7
2341026,1292,10.4
2341026,1293,22.1
2341027,1003,2.35
2341027,1004,15.2
2341027,1005,14.0
2341027,1008,201.0
2341027,1051,66.6
2341027,2000,7.78
2341027,1079,0.2
2341027,1087,89.0
2341027,1089,0.3
2341027,1090,10.0
2341027,1091,52.0
2341027,1092,152.0
2341027,1093,607.0
2341027,1095,0.35
2341027,1106,47.0
2341027,1109,1.23
2341027,1114,0.1
2341027,1162,1.6
2341027,1175,0.022
2341027,1178,0.23
2341027,1185,37.5
2341027,1253,24.0
2341027,1258,4.68
2341027,1292,3.76
2341027,1293,6.2
2341028,1003,2.11
2341028,1004,36.4
2341028,1005,3.09
2341028,1008,346.0
2341028,1051,56.5
2341028,2000,2.3
2341028,1079,0.3
2341028,1087,73.0
2341028,1089,0.26
2341028,1090,12.0
2341028,1091,56.0
2341028,1092,102.0
2341028,1093,563.0
2341028,1095,0.29
2341028,1106,108.0
2341028,1109,1.67
2341028,1114,0.2
2341028,1162,0.5
2341028,1175,0.038
2341028,1178,0.21
2341028,1185,104.0
2341028,1253,40.0
2341028,1258,8.54
2341028,1292,8.25
2341028,1293,17.4
2341029,1003,2.2
2341029,1004,12.4
2341029,1005,11.4
2341029,1008,165.0
2341029,1051,72.4
2341029,2000,6.52
2341029,1079,0.3
2341029,1087,84.0
2341029,1089,0.22
2341029,1090,12.0
2341029,1091,50.0
2341029,1092,134.0
2341029,1093,488.0
2341029,1095,0.31
2341029,1106,89.0
2341029,1109,1.18
2341029,1114,0.2
2341029,1162,0.5
2341029,1175,0.027
2341029,1178,0.24
2341029,1185,59.5
2341029,1253,20.0
2341029,1258,3.87
2341029,1292,3.04
2341029,1293,4.94
2341030,1003,1.92
2341030,1004,45.8
2341030,1005,3.12
2341030,1008,430.0
2341030,1051,46.9
2341030,2000,2.05
2341030,1079,0.3
2341030,1087,65.0
2341030,1089,0.35
2341030,1090,9.0
2341030,1091,52.0
2341030,1092,98.0
2341030,1093,703.0
2341030,1095,0.29
2341030,1106,69.0
2341030,1109,1.86
2341030,1114,0.1
2341030,1162,1.7
2341030,1175,0.034
2341030,1178,0.16
2341030,1185,93.1
2341030,1253,49.0
2341030,1258,10.6
2341030,1292,10.4
2341030,1293,22.1
2341031,1003,2.04
2341031,1004,15.2
2341031,1005,13.6
2341031,1008,198.0
2341031,1051,67.3
2341031,2000,7.37
2341031,1079,0.3
2341031,1087,79.0
2341031,1089,0.3
2341031,1090,9.0
2341031,1091,44.0
2341031,1092,138.0
2341031,1093,602.0
2341031,1095,0.32
2341031,1106,46.0
2341031,1109,1.23
2341031,1114,0.1
2341031,1162,1.6
2341031,1175,0.02
2341031,1178,0.19
2341031,1185,37.5
2341031,1253,24.0
2341031,1258,4.64
2341031,1292,3.74
2341031,1293,6.2
2341032,1003,3.57
2341032,1004,11.3
2341032,1005,26.4
2341032,1008,221.0
2341032,1051,57.8
2341032,1057,1.0
2341032,2000,22.9
2341032,1079,0.8
2341032,1087,124.0
2341032,1089,0.3
2341032,1090,16.0
2341032,1091,106.0
2341032,1092,203.0
2341032,1093,90.0
2341032,1095,0.72
2341032,1106,112.0
2341032,1109,0.39
2341032,1114,0.2
2341032,1162,0.6
2341032,1175,0.046
2341032,1178,0.38
2341032,1185,0.8
2341032,1253,42.0
2341032,1258,6.86
2341032,1292,3.12
2341032,1293,0.498
2341033,1003,3.5
2341033,1004,11.0
2341033,1005,23.6
2341033,1008,207.0
2341033,1051,61.0
2341033,2000,21.2
2341033,1079,0.7
2341033,1087,128.0
2341033,1089,0.09
2341033,1090,14.0
2341033,1091,105.0
2341033,1092,199.0
2341033,1093,80.0
2341033,1095,0.69
2341033,1106,118.0
2341033,1109,0.3
2341033,1114,0.2
2341033,1162,0.6
2341033,1175,0.048
2341033,1178,0.39
2341033,1185,0.3
2341033,1253,44.0
2341033,1258,6.79
2341033,1292,2.97
2341033,1293,0.452
2341034,1003,3.67
2341034,1004,11.8
2341034,1005,30.5
2341034,1008,242.0
2341034,1051,53.0
2341034,1057,1.0
2341034,2000,25.3
2341034,1079,1.0
2341034,1087,118.0
2341034,1089,0.61
2341034,1090,19.0
2341034,1091,107.0
2341034,1092,209.0
2341034,1093,105.0
2341034,1095,0.76
2341034,1106,103.0
2341034,1109,0.52
2341034,1114,0.2
2341034,1162,0.6
2341034,1175,0.044
2341034,1178,0.37
2341034,1185,1.5
2341034,1253,38.0
2341034,1258,6.97
2341034,1292,3.36
2341034,1293,0.568
2341035,1003,3.8
2341035,1004,11.0
2341035,1005,28.2
2341035,1008,216.0
2341035,1051,55.7
2341035,1057,3.0
2341035,2000,25.4
2341035,1079,1.2
2341035,1087,109.0
2341035,1089,0.93
2341035,1090,29.0
2341035,1091,107.0
2341035,1092,249.0
2341035,1093,76.0
2341035,1095,0.58
2341035,1106,118.0
2341035,1109,0.3
2341035,1114,0.2
2341035,1162,0.7
2341035,1175,0.055
2341035,1178,0.29
2341035,1185,0.3
2341035,1253,34.0
2341035,1258,6.8
2341035,1292,3.21
2341035,1293,0.41
2341036,1003,3.93
2341036,1004,11.8
2341036,1005,34.4
2341036,1008,249.0
2341036,1051,48.6
2341036,1057,4.0
2341036,2000,28.8
2341036,1079,1.5
2341036,1087,102.0
2341036,1089,1.32
2341036,1090,32.0
2341036,1091,108.0
2341036,1092,251.0
2341036,1093,102.0
2341036,1095,0.66
2341036,1106,103.0
2341036,1109,0.52
2341036,1114,0.2
2341036,1162,0.6
2341036,1175,0.05
2341036,1178,0.28
2341036,1185,1.5
2341036,1253,30.0
2341036,1258,6.98
2341036,1292,3.56
2341036,1293,0.532
2341037,1003,4.78
2341037,1004,4.83
2341037,1005,29.5
2341037,1008,180.0
2341037,1051,59.8
2341037,2000,22.1
2341037,1079,0.3
2341037,1087,161.0
2341037,1089,0.19
2341037,1090,14.0
2341037,1091,103.0
2341037,1092,208.0
2341037,1093,74.0
2341037,1095,0.73
2341037,1106,128.0
2341037,1109,0.12
2341037,1114,0.1
2341037,1162,1.2
2341037,1175,0.045
2341037,1178,0.47
2341037,1185,0.4
2341037,1253,27.0
2341037,1258,2.93
2341037,1292,1.28
2341037,1293,0.219
2341038,1003,5.0
2341038,1004,7.19
2341038,1005,25.7
2341038,1008,187.0
2341038,1051,61.4
2341038,1057,2.0
2341038,2000,24.7
2341038,1079,0.8
2341038,1087,159.0
2341038,1089,0.69
2341038,1090,20.0
2341038,1091,83.0
2341038,1092,170.0
2341038,1093,71.0
2341038,1095,0.43
2341038,1106,71.0
2341038,1109,0.2
2341038,1114,0.1
2341038,1162,1.2
2341038,1175,0.023
2341038,1178,0.14
2341038,1185,0.6
2341038,1253,28.0
2341038,1258,4.38
2341038,1292,2.06
2341038,1293,0.241
2341039,1003,3.5
2341039,1004,16.2
2341039,1005,22.3
2341039,1008,249.0
2341039,1051,57.2
2341039,2000,20.6
2341039,1087,117.0
2341039,1089,0.34
2341039,1090,11.0
2341039,1091,105.0
2341039,1092,157.0
2341039,1093,61.0
2341039,1095,0.47
2341039,1106,182.0
2341039,1109,0.51
2341039,1114,0.3
2341039,1175,0.045
2341039,1178,0.39
2341039,1185,1.3
2341039,1253,92.0
2341039,1258,10.3
2341039,1292,4.46
2341039,1293,0.68
2341040,1003,4.72
2341040,1004,17.0
2341040,1005,19.8
2341040,1008,251.0
2341040,1051,57.5
2341040,1057,4.0
2341040,2000,17.4
2341040,1079,0.9
2341040,1087,142.0
2341040,1089,1.02
2341040,1090,32.0
2341040,1091,115.0
2341040,1092,238.0
2341040,1093,57.0
2341040,1095,0.64
2341040,1106,201.0
2341040,1109,0.46
2341040,1114,0.3
2341040,1162,0.5
2341040,1175,0.033
2341040,1178,0.18
2341040,1185,1.5
2341040,1253,60.0
2341040,1258,10.4
2341040,1292,4.79
2341040,1293,0.658
2341041,1003,2.11
2341041,1004,25.3
2341041,1005,37.1
2341041,1008,358.0
2341041,1051,35.5
2341041,2000,21.0
2341041,1079,1.1
2341041,1087,63.0
2341041,1090,11.0
2341041,1091,57.0
2341041,1092,71.0
2341041,1093,84.0
2341041,1095,0.32
2341041,1106,35.0
2341041,1109,2.25
2341041,1114,0.1
2341041,1175,0.106
2341041,1178,0.09
2341041,1185,22.3
2341041,1253,16.0
2341041,1258,17.9
2341041,1292,1.17
2341041,1293,2.21
2341042,1003,4.1
2341042,1004,24.1
2341042,1005,24.5
2341042,1008,331.0
2341042,1051,46.3
2341042,1057,3.0
2341042,2000,18.3
2341042,1079,0.8
2341042,1087,119.0
2341042,1089,0.29
2341042,1090,28.0
2341042,1091,173.0
2341042,1092,305.0
2341042,1093,68.0
2341042,1095,0.82
2341042,1106,19.0
2341042,1109,0.42
2341042,1114,0.2
2341042,1175,0.043
2341042,1178,0.49
2341042,1185,1.3
2341042,1253,28.0
2341042,1258,13.2
2341042,1292,6.39
2341042,1293,3.26
2341043,1003,4.4
2341043,1004,20.2
2341043,1005,30.9
2341043,1008,323.0
2341043,1051,43.1
2341043,1057,3.0
2341043,2000,30.0
2341043,1079,0.6
2341043,1087,252.0
2341043,1089,0.72
2341043,1090,29.0
2341043,1091,114.0
2341043,1092,238.0
2341043,1093,92.0
2341043,1095,0.63
2341043,1106,48.0
2341043,1109,0.42
2341043,1114,0.2
2341043,1162,0.7
2341043,1175,0.22
2341043,1178,0.38
2341043,1185,1.3
2341043,1253,1.0
2341043,1258,12.7
2341043,1292,4.98
2341043,1293,1.47
2341044,1003,4.41
2341044,1004,23.9
2341044,1005,25.2
2341044,1008,329.0
2341044,1051,45.4
2341044,1057,8.0
2341044,2000,18.0
2341044,1079,1.5
2341044,1087,119.0
2341044,1089,0.56
2341044,1090,37.0
2341044,1091,184.0
2341044,1092,329.0
2341044,1093,67.0
2341044,1095,0.94
2341044,1106,19.0
2341044,1109,0.41
2341044,1114,0.2
2341044,1175,0.044
2341044,1178,0.48
2341044,1185,1.3
2341044,1253,27.0
2341044,1258,13.1
2341044,1292,6.35
2341044,1293,3.2
2341045,1003,4.28
2341045,1004,11.8
2341045,1005,35.9
2341045,1008,264.0
2341045,1051,46.9
2341045,1057,2.0
2341045,2000,25.3
2341045,1079,1.4
2341045,1087,104.0
2341045,1089,1.07
2341045,1090,24.0
2341045,1091,112.0
2341045,1092,202.0
2341045,1093,205.0
2341045,1095,0.79
2341045,1106,89.0
2341045,1109,0.4
2341045,1114,0.2
2341045,1162,0.4
2341045,1175,0.049
2341045,1178,0.32
2341045,1185,0.8
2341045,1253,34.0
2341045,1258,6.15
2341045,1292,3.44
2341045,1293,1.38
2341046,1003,4.5
2341046,1004,11.8
2341046,1005,39.3
2341046,1008,270.0
2341046,1051,42.9
2341046,1057,5.0
2341046,2000,28.4
2341046,1079,1.8
2341046,1087,90.0
2341046,1089,1.7
2341046,1090,35.0
2341046,1091,113.0
2341046,1092,239.0
2341046,1093,202.0
2341046,1095,0.71
2341046,1106,89.0
2341046,1109,0.4
2341046,1114,0.2
2341046,1162,0.5
2341046,1175,0.054
2341046,1178,0.24
2341046,1185,0.8
2341046,1253,26.0
2341046,1258,6.16
2341046,1292,3.62
2341046,1293,1.35
2341047,1003,4.61
2341047,1004,14.1
2341047,1005,43.4
2341047,1008,317.0
2341047,1051,36.9
2341047,1057,6.0
2341047,2000,26.4
2341047,1079,1.7
2341047,1087,70.0
2341047,1089,1.5
2341047,1090,22.0
2341047,1091,86.0
2341047,1092,170.0
2341047,1093,232.0
2341047,1095,0.64
2341047,1106,65.0
2341047,1109,0.83
2341047,1114,0.1
2341047,1162,0.3
2341047,1175,0.036
2341047,1178,0.21
2341047,1185,2.0
2341047,1253,24.0
2341047,1258,6.42
2341047,1292,4.07
2341047,1293,2.79
2341048,1003,3.68
2341048,1004,10.8
2341048,1005,25.8
2341048,1008,215.0
2341048,1051,58.8
2341048,2000,20.6
2341048,1079,0.8
2341048,1087,124.0
2341048,1089,0.23
2341048,1090,14.0
2341048,1091,105.0
2341048,1092,196.0
2341048,1093,87.0
2341048,1095,0.69
2341048,1106,113.0
2341048,1109,0.32
2341048,1114,0.2
2341048,1162,0.6
2341048,1175,0.047
